name,tc
487,47.25205119348408
488,47.359937889405316
489,47.628446658895406
490,48.54144684422901
491,48.330898295362566
492,46.64858294852815
493,46.60590338694273
494,47.63590134579313
495,47.67033771783047
496,46.79091953286718
497,46.78004187749754
498,47.153634060743094
499,46.926459137900416
500,46.99169470121113
501,47.854196432417396
502,47.83258770725095
503,47.89569712015131
504,47.60697159845506
505,48.450639949079786
506,47.64259260626442
507,47.53872929973916
508,47.72464141076725
509,47.83935410180939
510,46.98508045176237
511,48.150582653245365
512,48.218936798279124
513,47.397152490976936
514,47.580703402024085
515,47.40285219660955
516,46.93840261463783
517,46.95079795506126
518,46.511571190445146
519,46.43420811808369
520,48.508740012256766
521,46.13257836052884
522,46.569106577203335
523,46.17980649198563
524,46.82372879974588
525,47.21747330107267
526,45.99961883207485
527,46.72553274866034
528,46.20801162976527
529,47.212956705813134
530,47.672097787529125
531,47.21371053317812
532,45.52866514150664
533,48.58979627182531
534,47.68676972936394
535,47.4781238925448
536,47.06390805948345
537,47.90534529256547
538,46.74697872953826
539,46.54793377039785
540,47.09716726011038
541,47.53541728377714
542,46.5588237873268
543,47.301194101320135
544,47.27153994580014
545,47.6004636255172
546,49.42861452050677
547,46.63718629733419
548,46.2821335584687
549,46.34263550881393
550,46.73785444950178
551,48.380492258683
552,47.648348340576725
553,47.461457025010326
554,45.679784071933526
555,45.72944374172986
556,47.60765392202519
557,47.67091609941404
558,46.64011556956403
559,47.878632725748446
560,48.66502390767272
561,47.76241574702317
562,47.17683697647008
563,47.58734516909655
564,47.154586179634975
565,47.14490705679435
566,48.83085109111434
567,47.29744090245225
568,47.32475365644411
569,46.24949369781208
570,46.21306717753933
571,47.48781296885653
572,47.784519063989165
573,47.88080145697534
574,47.43053662119238
575,47.37853030376731
576,46.65366599012011
577,47.18031642892771
578,46.79437906652837
579,47.59446365137685
580,47.58385443157705
581,48.90005026917468
582,47.561918115719536
583,47.23997269496509
584,47.3002401683546
585,47.5389081804755
586,47.67876893682501
587,46.63470780550307
588,46.63359481693969
589,47.24767515616622
590,48.15870961221985
591,48.582915513383234
592,47.96158177482528
593,48.582549082457604
594,47.24984543159532
595,46.86412796516675
596,46.8839237837959
597,47.41924361287939
598,46.87007102545101
599,47.210317767231125
600,47.27053073910589
601,48.5281017708956
602,45.690068704554434
603,48.528906821812456
604,46.68782754150684
605,46.627897836975876
606,47.86531641589331
607,46.6561422329784
608,48.75302579347768
609,45.97684570911828
610,45.75558295016906
611,47.51026286099398
612,47.06446012000364
613,47.620805828351905
614,47.627606793225254
615,47.3195361238403
616,47.127732407368924
617,48.18824001847662
618,46.64105148488138
619,48.163348580969604
620,47.01390556921663
621,47.087679157420375
622,46.55966609201905
623,48.2067880942665
624,48.37496039598415
625,48.719546300377836
626,48.707720544582145
627,47.69211945783233
628,46.98370318261441
629,47.583348424220496
630,47.782683913483524
631,47.83185666436837
632,47.68324352572833
633,47.30884517505786
634,48.00703200216771
635,47.423718708346456
636,47.85917213964352
637,47.449348304389005
638,48.33603583083888
639,48.475347567306606
640,47.2770202141716
641,47.217285761581124
642,46.01592444228631
643,46.894007868853485
644,48.59562484683725
645,48.601833162701176
646,45.517544475026604
647,47.62866780075696
648,48.637768847032625
649,48.124435191484054
650,48.52119036378344
651,48.836512283202424
652,48.56226602554811
653,47.987442472928194
654,47.97665325761391
655,47.14889903467385
656,47.236605694961405
657,46.51479457997514
658,47.2407878879762
659,48.537176549889764
660,48.53711323385251
661,46.71533880210053
662,47.274199386115995
663,47.26886137116055
664,47.03244399553666
665,47.321058476948146
666,48.26595460122158
667,47.5580488845076
668,48.40244552526933
669,48.86961172696605
670,47.81204248259792
671,48.32678576221716
