name,iters,id,sc,tc,rwc
finetune,100,98,24.0,33.96028194220584,27.286452244947263
finetune,100,99,23.0,33.322821775522755,27.078562952294597
finetune,100,100,24.0,33.356999578418005,27.162909222322263
treesa,100,1,32.0,42.64683766931519,35.515678877481875
treesa,100,2,30.0,42.18397980891049,33.242029686653794
treesa,100,3,36.0,51.004823462090506,38.423906575531944
treesa,100,4,33.0,44.074465761103184,34.61649407836975
treesa,100,5,27.0,38.6069004307717,30.477567318813758
treesa,100,6,28.0,38.931383203645375,31.29353818143044
treesa,100,7,33.0,47.02198486273256,35.579208369859266
treesa,100,8,30.0,41.42886559809905,32.166113910935486
treesa,100,9,32.0,42.58538068236202,34.715154193893234
treesa,100,10,30.0,41.47551447055677,33.824836685990775
treesa,100,11,33.0,47.01345209222878,35.26865319994775
treesa,100,12,34.0,44.46720080769942,35.798674619161076
treesa,100,13,34.0,49.01757718619728,36.444311292740025
treesa,100,14,30.0,42.76830637448045,33.40725905655193
treesa,100,15,29.0,38.01396477834901,31.981132167552186
treesa,100,16,28.0,38.912920338306364,31.24906170662931
treesa,100,17,31.0,42.244290492990906,33.58332049778544
treesa,100,18,31.0,44.04983954406742,35.01876329529002
treesa,100,19,34.0,46.021299197183346,36.388482766044724
treesa,100,20,33.0,49.014898650362255,36.01470699680499
treesa,100,21,33.0,44.333285067924784,35.86017753087936
treesa,100,22,34.0,44.19008696013495,35.52016047162714
treesa,100,23,37.0,50.109571679245384,38.64863548571198
treesa,100,24,32.0,44.264322397023065,33.68790286849484
treesa,100,25,34.0,45.26670829788488,36.86452751883057
treesa,100,26,34.0,47.05150765044427,35.43830739409836
treesa,100,27,34.0,46.04754180666666,35.166695472736876
treesa,100,28,31.0,44.37092649541634,33.9766386292408
treesa,100,29,36.0,46.22720486450387,39.04322709532673
treesa,100,30,33.0,43.42384890132205,34.923701828865696
treesa,100,31,34.0,44.08373343148321,36.78149665127715
treesa,100,32,32.0,46.01776053446998,34.8909356995543
treesa,100,33,31.0,42.347405264011904,34.4616841786536
treesa,100,34,35.0,50.007937789460826,37.23738543425352
treesa,100,35,31.0,44.34471843416869,33.46378509039217
treesa,100,36,33.0,41.19457113703208,34.97460866716463
treesa,100,37,34.0,45.07154257777096,36.409025776752166
treesa,100,38,33.0,42.372883259343304,34.94427115070388
treesa,100,39,34.0,46.0592630312827,36.30046488174949
treesa,100,40,29.0,42.15000408098161,31.837551954686433
treesa,100,41,34.0,46.09600203599158,35.850690595569525
treesa,100,42,34.0,49.01218659477548,36.7807627774513
treesa,100,43,36.0,52.02250064035859,38.21533588452098
treesa,100,44,35.0,49.111825453773655,37.91994864741438
treesa,100,45,32.0,44.61100669783002,34.61905152980506
treesa,100,46,37.0,52.003746368736955,38.852352687332214
treesa,100,47,33.0,47.00872840390382,35.66599106474639
treesa,100,48,38.0,49.397944338220235,39.581786299324705
treesa,100,49,31.0,44.06609687710317,34.67820934720718
treesa,100,50,28.0,39.33004308383058,31.306301431797966
treesa,100,51,34.0,47.05525421545578,37.366862662513384
treesa,100,52,35.0,47.20200450539752,37.087352037834535
treesa,100,53,31.0,41.61627606433165,33.298931862483556
treesa,100,54,38.0,51.18170233954464,39.919054693804505
treesa,100,55,28.0,40.454830800420375,31.645154742789682
treesa,100,56,31.0,43.134985136073176,32.97713845725097
treesa,100,57,29.0,41.44514204435458,32.572236864248296
treesa,100,58,33.0,44.36461714520404,34.60010423881195
treesa,100,59,32.0,43.45572536028718,35.84800750746146
treesa,100,60,40.0,51.10046391407291,41.43031111922201
treesa,100,61,32.0,41.43194931426041,33.502618445768185
treesa,100,62,29.0,41.977814487279836,32.53443953504368
treesa,100,63,27.0,37.76481454223395,30.45652429801435
treesa,100,64,31.0,40.92612664476866,32.78545198543777
treesa,100,65,34.0,47.39695433220198,36.726661771170754
treesa,100,66,28.0,39.705566426667595,32.06484816747677
treesa,100,67,33.0,47.01667510172759,35.81189055771665
treesa,100,68,34.0,48.04664405132587,36.58327198717554
treesa,100,69,30.0,41.240924695846175,32.25897354881806
treesa,100,70,32.0,42.76417392337661,33.36639491351958
treesa,100,71,31.0,42.08534850459827,32.637045303739406
treesa,100,72,34.0,48.018405376338485,36.31544867945831
treesa,100,73,28.0,39.511317276037175,31.554160794259246
treesa,100,74,31.0,42.23524280757549,33.88741537049524
treesa,100,75,28.0,40.28108581878906,30.74948299594885
treesa,100,76,38.0,53.00632871166663,40.91604913404494
treesa,100,77,31.0,42.614614224341985,33.07094937610428
treesa,100,78,30.0,42.44800258886977,33.583874430468825
treesa,100,79,35.0,48.01312966569286,36.82314086629361
treesa,100,80,33.0,42.81548275173936,35.20880067207216
treesa,100,81,34.0,46.46639571466447,36.926906238965735
treesa,100,82,27.0,37.447605086884806,30.6626969712489
treesa,100,83,36.0,50.026356557401456,38.31179634937154
treesa,100,84,35.0,48.03525705231256,37.952997733358586
treesa,100,85,31.0,42.73402985606912,33.28944442413991
treesa,100,86,28.0,39.75244516245453,31.891284284530133
treesa,100,87,30.0,43.35216713451571,33.4681639487399
treesa,100,88,35.0,49.03681529963313,37.932920597290654
treesa,100,89,35.0,50.01489583848169,37.4518608161127
treesa,100,90,29.0,40.24468025664602,32.01223251400401
treesa,100,91,34.0,42.56510086329909,35.70406071813165
treesa,100,92,33.0,45.37298556448389,34.63786752836623
treesa,100,93,30.0,39.576238325204194,32.01115833639598
treesa,100,94,38.0,48.05528385497028,39.380156645992145
treesa,100,95,30.0,39.70449419770532,32.52706103402112
treesa,100,96,33.0,44.34788519978985,35.17366600976473
treesa,100,97,31.0,43.18952444924516,32.930790751812744
treesa,100,98,35.0,47.36898113233252,37.23539410008731
treesa,100,99,36.0,50.03014054998683,37.56537130872925
treesa,100,100,31.0,42.35752872174581,33.403011006793896
treesa,200,1,33.0,46.0114445264697,35.04282348357487
treesa,200,2,26.0,36.43305161771549,29.471217012798334
treesa,200,3,29.0,37.69117545979527,31.595134477148537
treesa,200,4,26.0,36.24559094019106,28.971552946502577
treesa,200,5,29.0,39.75719034345519,31.070101092902796
treesa,200,6,29.0,40.10619332507949,31.27213113820735
treesa,200,7,27.0,38.68790083967145,29.797178073899406
treesa,200,8,24.0,33.97519738312309,27.347491839623057
treesa,200,9,26.0,36.9719128282309,29.306676038216153
treesa,200,10,25.0,36.490406034826975,28.882413690808775
treesa,200,11,33.0,44.038808758999245,34.62316766189963
treesa,200,12,26.0,34.86002206635238,27.927257419724974
treesa,200,13,26.0,35.862492602327244,28.918795122008824
treesa,200,14,29.0,40.213719310580224,31.117840708459905
treesa,200,15,32.0,47.001553647874886,34.32517890804304
treesa,200,16,30.0,42.054014734658956,32.566542749819604
treesa,200,17,24.0,35.177347559300806,28.450991723910363
treesa,200,18,25.0,37.50975530142997,28.992437600523303
treesa,200,19,35.0,45.104708039842855,36.46404111396379
treesa,200,20,25.0,36.509634431888294,28.549538585336773
treesa,200,21,26.0,36.98727737533796,29.488470360550277
treesa,200,22,28.0,39.29495171798511,30.954543176415882
treesa,200,23,26.0,37.65645971353205,29.16108016169208
treesa,200,24,28.0,37.46990489276321,30.86837544317727
treesa,200,25,32.0,43.35246488720607,34.248764717580656
treesa,200,26,26.0,36.98404648485087,29.117825092446402
treesa,200,27,24.0,35.050081065615394,28.2285768993178
treesa,200,28,28.0,36.9761937519734,29.89208233412147
treesa,200,29,29.0,40.05201121599517,32.98033976432627
treesa,200,30,31.0,41.0751818836879,33.12840572519443
treesa,200,31,26.0,36.58067527937946,29.776497947473302
treesa,200,32,28.0,37.071882515664015,31.06636839331599
treesa,200,33,26.0,36.02634807217539,29.66586972542434
treesa,200,34,28.0,36.62820896368389,30.37839839117946
treesa,200,35,24.0,36.04741365415531,28.76379890275424
treesa,200,36,30.0,40.07560180470581,32.23098231595386
treesa,200,37,27.0,35.421721268722166,29.775879674816817
treesa,200,38,27.0,38.494919691171724,30.583389043491
treesa,200,39,28.0,37.4795105373367,31.662029292446736
treesa,200,40,26.0,36.5144835693073,28.941703109152737
treesa,200,41,29.0,42.016609176046934,31.238635466352264
treesa,200,42,29.0,39.179475953278505,31.621638985882203
treesa,200,43,28.0,36.508937053967514,29.992369585630854
treesa,200,44,27.0,36.76567990888122,29.232090817678017
treesa,200,45,26.0,35.381587124716305,28.590613014377308
treesa,200,46,26.0,36.106101431606874,28.588495721242907
treesa,200,47,27.0,37.770715907858644,30.74541391335882
treesa,200,48,26.0,36.046980927016136,29.04864656119578
treesa,200,49,27.0,35.979450217312454,29.656412852146982
treesa,200,50,28.0,38.426586054060806,30.76012589325205
treesa,200,51,26.0,36.76673159198264,29.325848188680983
treesa,200,52,27.0,36.00088527913191,29.186242506619852
treesa,200,53,26.0,36.17123461439794,28.626818784745172
treesa,200,54,25.0,35.53220361476695,28.489080255290716
treesa,200,55,26.0,35.73435112882256,29.076049739786257
treesa,200,56,29.0,37.6673025108012,30.651845371263523
treesa,200,57,35.0,43.34945805893144,37.536875649869906
treesa,200,58,27.0,37.063404545426586,29.203824448401395
treesa,200,59,32.0,43.05928719334263,33.744856486414605
treesa,200,60,30.0,41.04221954000926,32.386531334398285
treesa,200,61,30.0,40.03689237742924,31.987373000223908
treesa,200,62,34.0,47.01583476123048,36.38921412586924
treesa,200,63,30.0,39.896224411566386,32.29802346469998
treesa,200,64,33.0,46.014903880043036,35.73763431221323
treesa,200,65,27.0,37.091204531885204,29.640842954990013
treesa,200,66,29.0,39.66521498173524,31.796207204603327
treesa,200,67,25.0,36.407925599190875,28.83939332906533
treesa,200,68,26.0,35.89461059880933,28.403282288936204
treesa,200,69,31.0,44.01668596418016,33.58028669588118
treesa,200,70,29.0,40.06977751085089,31.477219528265287
treesa,200,71,29.0,39.30095976245797,32.280087073614624
treesa,200,72,29.0,40.49117640872071,31.296754823442274
treesa,200,73,24.0,35.07822512276959,28.411031336811053
treesa,200,74,24.0,34.691310677790256,27.542510027369744
treesa,200,75,29.0,39.15391891879181,31.4886517604287
treesa,200,76,28.0,38.10387103807911,30.840120567570132
treesa,200,77,26.0,35.480224727172185,29.210199231206822
treesa,200,78,25.0,35.36758794410965,28.61876695048217
treesa,200,79,28.0,39.142567155762286,30.19659800303721
treesa,200,80,25.0,34.94388443261478,28.797282427833604
treesa,200,81,25.0,35.442506559842094,28.7935175181005
treesa,200,82,30.0,43.02238966209121,32.67104180401122
treesa,200,83,28.0,39.267580062610904,30.460429580893152
treesa,200,84,29.0,40.122245694415554,31.629331063491907
treesa,200,85,30.0,41.11154231277075,32.90766724845787
treesa,200,86,22.0,33.7982326438943,26.70630496901826
treesa,200,87,24.0,35.10723422861491,28.19371102284517
treesa,200,88,25.0,35.47948972350022,27.923709190353385
treesa,200,89,25.0,36.17548004927094,27.960162666802027
treesa,200,90,27.0,36.126432592458094,29.327071744882755
treesa,200,91,27.0,38.256919582783496,29.756685133965995
treesa,200,92,25.0,35.374823769381415,28.688701384332504
treesa,200,93,24.0,35.53409728585642,27.81273121057371
treesa,200,94,26.0,36.40061046872987,28.696333532665157
treesa,200,95,25.0,35.75369445308133,28.440032096336886
treesa,200,96,27.0,37.76133361135456,30.364308043812557
treesa,200,97,34.0,47.00947618021158,36.5581068182412
treesa,200,98,25.0,37.468760097490836,28.944977952606852
treesa,200,99,25.0,34.41974884603181,27.810300451219472
treesa,200,100,27.0,35.613311178768946,30.197778191855818
treesa,300,1,23.0,33.73639340696193,27.249001615847778
treesa,300,2,26.0,36.25274982260887,28.446945345712855
treesa,300,3,26.0,35.08581797400445,29.609027175810045
treesa,300,4,28.0,39.18905734987656,30.50014873764592
treesa,300,5,24.0,33.05131564628697,27.175269663920627
treesa,300,6,28.0,39.15369438383844,30.539671978011338
treesa,300,7,24.0,33.505816603387636,27.36571332973017
treesa,300,8,24.0,33.84306761356447,26.93199440582702
treesa,300,9,25.0,35.41709501540691,27.872250104431085
treesa,300,10,27.0,36.756635959775465,29.699684448840884
treesa,300,11,32.0,46.00613948311529,34.51962761730838
treesa,300,12,25.0,34.829270529109614,27.726983234152556
treesa,300,13,25.0,35.44631175373796,28.259352722122234
treesa,300,14,26.0,35.47275415246157,28.1541679912768
treesa,300,15,26.0,34.421725594444794,28.191384408399355
treesa,300,16,26.0,36.08693481104556,29.887494615379918
treesa,300,17,23.0,33.71002665499307,26.892513576587504
treesa,300,18,27.0,35.75641523433019,29.739832403983478
treesa,300,19,25.0,35.67030157323654,28.029438361025978
treesa,300,20,24.0,35.401288619045005,28.042020991694223
treesa,300,21,27.0,36.325431717236064,30.229437212733483
treesa,300,22,25.0,35.4221589353838,28.77235363872582
treesa,300,23,25.0,34.12318894987118,27.860198713957484
treesa,300,24,27.0,37.19278535394303,30.42689250177011
treesa,300,25,25.0,34.56650345922868,28.06117176205519
treesa,300,26,23.0,32.86047314098891,26.825598903350702
treesa,300,27,25.0,35.62394816297502,27.822322027048813
treesa,300,28,25.0,34.91066643663147,28.494083946234454
treesa,300,29,25.0,35.19344404955642,27.743290989910665
treesa,300,30,24.0,33.58973628066041,27.37632072556727
treesa,300,31,30.0,42.0207298152881,32.01469068469141
treesa,300,32,24.0,34.10255187661559,27.202938094486992
treesa,300,33,24.0,33.800804129205055,27.499102540524163
treesa,300,34,28.0,39.06698847246205,30.397005843067358
treesa,300,35,29.0,39.23322964201992,31.008624122040825
treesa,300,36,24.0,34.531941379767574,27.45881456147408
treesa,300,37,28.0,39.06455820052128,30.290568149441466
treesa,300,38,26.0,35.708502928138586,29.22359819825209
treesa,300,39,26.0,35.2813021418557,29.663140547111066
treesa,300,40,25.0,33.9152469620509,28.328774255524316
treesa,300,41,27.0,35.83625030382093,29.681056288880328
treesa,300,42,25.0,36.15232517261903,27.947620636516817
treesa,300,43,32.0,45.008431047145805,34.46027603073153
treesa,300,44,28.0,39.021363036884765,30.624914145365278
treesa,300,45,25.0,34.83032859751017,27.56478233456144
treesa,300,46,26.0,36.40830699537631,28.899905949861765
treesa,300,47,27.0,35.735096210605924,29.460418889172107
treesa,300,48,25.0,35.10018793607443,28.274635448008226
treesa,300,49,25.0,36.199102603985246,28.00420852159637
treesa,300,50,26.0,36.54803534045964,28.859111115915603
treesa,300,51,26.0,36.40792200255204,28.336747086691805
treesa,300,52,25.0,35.75084034362354,28.314328023485068
treesa,300,53,26.0,36.2338560956432,28.784881952153725
treesa,300,54,26.0,35.119963057891475,28.7527073674188
treesa,300,55,25.0,35.36226745418463,28.611933926905486
treesa,300,56,25.0,34.77315599596148,28.161434060151414
treesa,300,57,32.0,47.004272562461395,35.139937165647936
treesa,300,58,23.0,33.858552188204634,26.967888796211536
treesa,300,59,25.0,34.141386307579985,28.395044727984047
treesa,300,60,28.0,37.12397727620031,31.00564803166113
treesa,300,61,25.0,36.46033543229434,28.2065175790383
treesa,300,62,25.0,35.40057146116177,27.247771987485894
treesa,300,63,23.0,34.008432070903005,27.33582207197273
treesa,300,64,27.0,35.98846401154195,28.975810615692392
treesa,300,65,26.0,37.22861688671965,29.14425790162085
treesa,300,66,25.0,35.29955696494859,27.666504959323202
treesa,300,67,27.0,36.75770941501452,29.802460323495612
treesa,300,68,30.0,42.080213292341135,31.997691720248547
treesa,300,69,26.0,37.08636861612074,28.392359627522907
treesa,300,70,28.0,37.65320231599535,32.28594253869768
treesa,300,71,23.0,34.49529912701757,27.083733924150067
treesa,300,72,25.0,35.30944979921794,28.127497789406338
treesa,300,73,26.0,36.599040420996126,29.597232877236532
treesa,300,74,25.0,35.68227953064783,27.805815956254342
treesa,300,75,24.0,33.85283129204356,27.139093781598
treesa,300,76,25.0,34.092344525937705,28.7368767204689
treesa,300,77,26.0,35.59576180134185,28.777100454681893
treesa,300,78,24.0,33.20304327034673,27.362607338228294
treesa,300,79,26.0,35.633969198680504,29.046187031423614
treesa,300,80,28.0,41.023159457524194,30.98032087137992
treesa,300,81,24.0,34.42320449001686,27.178274846703342
treesa,300,82,24.0,35.436305161314834,27.794553067894647
treesa,300,83,32.0,42.26576616604761,34.33493974535954
treesa,300,84,24.0,33.7327252273107,27.44163012894141
treesa,300,85,28.0,37.60879391825273,30.174871102863282
treesa,300,86,25.0,33.84694860134035,27.250239451220995
treesa,300,87,29.0,41.02121070497271,31.30316493357015
treesa,300,88,25.0,34.49647923470708,28.21805404420874
treesa,300,89,27.0,35.8065867506996,30.416539147527313
treesa,300,90,30.0,41.05486827358122,32.75431736795628
treesa,300,91,23.0,33.2793822610677,26.897701309315597
treesa,300,92,28.0,35.85914280369674,29.99338406658715
treesa,300,93,24.0,32.896761632930534,27.568471516164788
treesa,300,94,29.0,41.10059316510945,31.120692274488352
treesa,300,95,25.0,35.50038063922183,28.382224173728737
treesa,300,96,29.0,41.02408431858692,31.02073879675835
treesa,300,97,24.0,34.33618458233719,27.265517429685374
treesa,300,98,24.0,34.43646907970716,27.494419537456512
treesa,300,99,24.0,33.44109235240042,27.354945406097954
treesa,300,100,24.0,35.44435893465141,27.9619163187771
treesa,400,1,24.0,33.71336741930753,27.400651749922
treesa,400,2,25.0,34.525401176433434,27.656810059807437
treesa,400,3,25.0,34.51362044748792,27.272226816035488
treesa,400,4,27.0,38.05464571791455,29.813927421036166
treesa,400,5,23.0,33.450134568390446,26.754988942882164
treesa,400,6,26.0,35.12913426570467,28.094819936093064
treesa,400,7,25.0,33.707130484217956,28.241047337886876
treesa,400,8,24.0,34.33132247462406,27.5967193192875
treesa,400,9,23.0,32.59964287730515,26.523086233439628
treesa,400,10,26.0,35.7135195744615,27.891385934706705
treesa,400,11,24.0,34.486970144340894,27.67371135397849
treesa,400,12,30.0,44.00553354174068,32.98824657418175
treesa,400,13,27.0,35.84604785673057,29.39199508104623
treesa,400,14,25.0,36.161515757754906,27.984594053097062
treesa,400,15,27.0,37.879064742303605,30.141748532729046
treesa,400,16,25.0,34.73272836454996,27.614756868319372
treesa,400,17,24.0,33.20242651687052,27.610968065669223
treesa,400,18,28.0,36.96115208988222,30.84763990866453
treesa,400,19,28.0,39.0628277167158,30.045877643490567
treesa,400,20,27.0,37.22106925297091,29.23855974545298
treesa,400,21,24.0,33.49193841177258,26.99742091226065
treesa,400,22,26.0,35.900602881635216,28.293746571237058
treesa,400,23,25.0,33.736727816955465,28.0353313658974
treesa,400,24,27.0,36.50033440538263,30.02769104441585
treesa,400,25,24.0,34.14385260357586,27.56040860481734
treesa,400,26,29.0,39.34780298382067,31.363461467485852
treesa,400,27,28.0,36.54287109400523,30.027454141230084
treesa,400,28,24.0,34.22541271143453,26.95399607539941
treesa,400,29,25.0,35.68448691573176,28.355858277838706
treesa,400,30,23.0,33.25806139346955,27.017084867710032
treesa,400,31,25.0,33.92633607042425,28.022196957992378
treesa,400,32,23.0,33.46727742793071,26.925785616965065
treesa,400,33,27.0,37.258940620136414,29.40158266983216
treesa,400,34,25.0,35.271377201347384,27.791852573652058
treesa,400,35,25.0,34.41348719231234,27.712698030020327
treesa,400,36,23.0,33.24435764911958,26.783868340316587
treesa,400,37,23.0,32.8325004333108,26.65979760512923
treesa,400,38,23.0,33.63393507437309,26.749741314808364
treesa,400,39,23.0,33.762795110016214,27.044921300987998
treesa,400,40,27.0,35.74322131977101,29.05991733201336
treesa,400,41,24.0,34.12444698539731,28.571181600534366
treesa,400,42,29.0,38.14966271209298,31.062280302777545
treesa,400,43,25.0,37.065801517125216,28.341175193462735
treesa,400,44,29.0,41.028141219774184,31.93524948587119
treesa,400,45,25.0,33.06084877140091,27.18380583149797
treesa,400,46,26.0,34.80583576003605,28.177557046268376
treesa,400,47,25.0,35.36134859264329,27.779012155096147
treesa,400,48,23.0,33.69351697418318,27.104094117893048
treesa,400,49,24.0,34.75730759175385,27.34866510802314
treesa,400,50,24.0,33.812776015100646,27.761584576087206
treesa,400,51,24.0,33.76131034052682,27.966017320218317
treesa,400,52,28.0,39.24235379069926,31.52045969894869
treesa,400,53,24.0,32.77582281760804,26.709281515354622
treesa,400,54,24.0,34.367253510128904,27.203322114617702
treesa,400,55,28.0,36.98544964265812,31.521993588096244
treesa,400,56,24.0,33.994959325723315,27.738602836098753
treesa,400,57,25.0,34.532744893772865,28.053036622567728
treesa,400,58,24.0,33.87548830610143,26.979863736052447
treesa,400,59,25.0,33.992005974218856,27.480053429475934
treesa,400,60,28.0,38.11281597163856,29.924517046793472
treesa,400,61,27.0,36.283694711667756,29.463483469078184
treesa,400,62,24.0,35.43787771964585,27.65514691857183
treesa,400,63,24.0,34.2646110714457,27.43178159550301
treesa,400,64,26.0,35.743743185780545,28.65518335699243
treesa,400,65,26.0,36.28682462497948,28.404868972240994
treesa,400,66,31.0,44.01041983061587,33.235735863897716
treesa,400,67,24.0,34.46575910993209,26.95046658218887
treesa,400,68,26.0,34.9757359244737,28.07036843491916
treesa,400,69,25.0,34.59384322105204,28.031791983721508
treesa,400,70,25.0,33.828963837836206,27.437752921448944
treesa,400,71,26.0,35.76589982908474,28.905028022703686
treesa,400,72,26.0,35.23513545100134,28.326436220682776
treesa,400,73,23.0,32.913778735055736,26.187138244275463
treesa,400,74,25.0,35.465944094521504,27.594210935156386
treesa,400,75,24.0,34.093144675236,27.40632046363897
treesa,400,76,23.0,32.541141757203505,26.45614298899463
treesa,400,77,29.0,41.0330199131751,31.004442266361547
treesa,400,78,23.0,32.84998461771381,26.277142556027915
treesa,400,79,23.0,33.480580016728176,26.77221401691076
treesa,400,80,24.0,33.53789049914466,27.210226420362215
treesa,400,81,24.0,33.12910489488116,26.577578925964712
treesa,400,82,26.0,36.27087732031097,28.333641052071407
treesa,400,83,24.0,32.88684819608932,27.584426410033235
treesa,400,84,24.0,34.18116410821392,27.390081579190976
treesa,400,85,27.0,39.1566855112503,30.201653220070572
treesa,400,86,25.0,34.6667412699647,28.28000916046593
treesa,400,87,24.0,33.835149232894146,27.607205528325213
treesa,400,88,24.0,34.7063278313538,27.479359312419326
treesa,400,89,24.0,34.275330432673165,27.928260754896133
treesa,400,90,23.0,33.52319409131447,27.241009879688498
treesa,400,91,30.0,39.205222079163846,32.09929282852443
treesa,400,92,28.0,37.691986943650335,30.316322980723193
treesa,400,93,25.0,35.867775318083694,27.95201193696235
treesa,400,94,24.0,33.726513133026174,27.653861261881005
treesa,400,95,24.0,34.201937620155725,27.57865286112401
treesa,400,96,23.0,34.345664414776216,27.33287398165568
treesa,400,97,25.0,34.579983436537944,27.770931127038665
treesa,400,98,24.0,33.90845654912056,26.867857333875047
treesa,400,99,27.0,36.42852453005052,29.28945311860544
treesa,400,100,25.0,34.906465979711925,28.37176143813589
treesa,500,1,24.0,32.92427350803605,27.07750400545338
treesa,500,2,26.0,35.238864958755734,28.343194065916215
treesa,500,3,27.0,37.08640872797043,28.627795476154354
treesa,500,4,26.0,36.65401725603875,28.19338234374348
treesa,500,5,24.0,34.228633351090004,27.078284991872405
treesa,500,6,23.0,33.03866441191036,26.95885520171943
treesa,500,7,24.0,33.55970775099242,27.165798736376036
treesa,500,8,24.0,34.30663087190474,27.055338410242303
treesa,500,9,26.0,34.826360725609774,28.150954247458223
treesa,500,10,23.0,34.2413503714133,27.443333452350558
treesa,500,11,24.0,33.46466855045739,26.84068462008369
treesa,500,12,23.0,32.43590322311213,26.843279550761025
treesa,500,13,24.0,33.917527031080766,27.53838524400432
treesa,500,14,25.0,33.70323964623396,27.524763023970134
treesa,500,15,23.0,32.24445182573705,26.659080370281647
treesa,500,16,32.0,42.07196666215056,34.16188449683613
treesa,500,17,25.0,33.672252370800585,27.74636482343003
treesa,500,18,23.0,33.0560185865252,26.889967454814084
treesa,500,19,25.0,34.75950819226511,27.85001278592166
treesa,500,20,26.0,34.74501170360033,28.816153996711567
treesa,500,21,23.0,33.05180871019195,27.09725660189546
treesa,500,22,32.0,43.02817515927592,33.851993315296795
treesa,500,23,26.0,34.92207806933808,28.54714807797535
treesa,500,24,28.0,36.66415463732911,29.813804909340544
treesa,500,25,28.0,37.712740325827475,30.17061149195807
treesa,500,26,28.0,37.43880737149737,29.879483756226918
treesa,500,27,24.0,33.819406570138845,27.386863918458044
treesa,500,28,27.0,37.21202815796803,29.17085490568505
treesa,500,29,23.0,33.61221867848659,26.739041207918213
treesa,500,30,31.0,41.12077410515356,32.66112403221104
treesa,500,31,24.0,33.94343550365912,27.313942991307886
treesa,500,32,34.0,46.02499596582189,35.49541747130566
treesa,500,33,25.0,35.47314916573464,27.96010777003887
treesa,500,34,29.0,39.22067327751754,31.02579591463429
treesa,500,35,24.0,33.50392640379395,26.759776903973176
treesa,500,36,22.0,32.06893766347028,26.551982241891807
treesa,500,37,29.0,41.062324662852845,31.696977463481957
treesa,500,38,24.0,33.78728179163738,27.21057365317143
treesa,500,39,28.0,39.065333617304994,30.430048034635806
treesa,500,40,27.0,35.54286747369108,29.974278325243116
treesa,500,41,23.0,32.97778145545081,26.784931165020875
treesa,500,42,25.0,34.22620879604674,27.743412421297318
treesa,500,43,25.0,34.315982727013285,27.530684727241503
treesa,500,44,29.0,39.47168084629435,31.395165898513223
treesa,500,45,25.0,36.154354912012806,28.231679125579184
treesa,500,46,24.0,34.49140433921358,26.957180914733193
treesa,500,47,23.0,33.18224076146562,26.582046614182968
treesa,500,48,30.0,38.477822839170024,31.396459852747352
treesa,500,49,26.0,35.43771292714005,29.16150795956973
treesa,500,50,26.0,34.642869574233885,28.358084343705855
treesa,500,51,30.0,39.153065013173254,32.07359614949575
treesa,500,52,22.0,32.40166077844856,26.4692894761263
treesa,500,53,27.0,35.74752285215966,29.719986873436085
treesa,500,54,26.0,36.27374612296508,28.325057959004063
treesa,500,55,26.0,34.916919724696484,29.05100089206887
treesa,500,56,22.0,32.08765294226764,26.445671304048027
treesa,500,57,24.0,33.95282171841857,27.11787375208806
treesa,500,58,24.0,33.300215323102066,26.93092528825994
treesa,500,59,25.0,35.29262188456718,27.39632918251622
treesa,500,60,23.0,33.61322920875681,26.77611866803584
treesa,500,61,30.0,42.01960412701775,32.73836871900492
treesa,500,62,24.0,33.60149403292515,27.323657710490203
treesa,500,63,24.0,35.16317216468937,27.03671168620753
treesa,500,64,25.0,35.36738395293937,28.30678780054521
treesa,500,65,30.0,38.79451915425497,31.993492552905984
treesa,500,66,23.0,32.70434223449135,26.395822704468962
treesa,500,67,29.0,39.190770921800144,31.40297551249181
treesa,500,68,29.0,39.21921173116396,31.80191624273301
treesa,500,69,26.0,35.72402588138752,28.207532105132714
treesa,500,70,24.0,33.03789945176579,27.44012547244174
treesa,500,71,24.0,33.26681200646614,26.667007169157767
treesa,500,72,24.0,34.5980788087181,27.068155065306083
treesa,500,73,24.0,35.392362011855,27.63913495830657
treesa,500,74,23.0,32.8380750108896,26.821754850531644
treesa,500,75,24.0,34.43427644481481,27.320162429866045
treesa,500,76,25.0,34.37260183870343,28.122375777695428
treesa,500,77,23.0,34.05197913246851,27.232546480770605
treesa,500,78,23.0,32.505149877446414,26.90934079147716
treesa,500,79,23.0,32.80608501042213,26.817281181279153
treesa,500,80,23.0,33.520224648333134,26.400895116130023
treesa,500,81,25.0,34.45713007537676,28.529591533958254
treesa,500,82,24.0,33.50805787649864,26.647665744578173
treesa,500,83,24.0,34.52437126572348,27.3039510923783
treesa,500,84,26.0,34.31475160742316,28.392337253880033
treesa,500,85,34.0,49.00192212458237,36.79409147228541
treesa,500,86,24.0,33.641976029985656,27.569638140698487
treesa,500,87,28.0,39.06834982413736,30.077343743167578
treesa,500,88,30.0,39.14286797745152,31.823744317585344
treesa,500,89,24.0,33.898776267754656,27.109279616876876
treesa,500,90,27.0,36.29344218150257,29.486364899010486
treesa,500,91,25.0,34.345489234333805,27.36292946522092
treesa,500,92,28.0,36.86808803075762,30.600109671768603
treesa,500,93,27.0,36.51012060231964,29.66487971487982
treesa,500,94,22.0,32.10687160263253,26.938443410028917
treesa,500,95,26.0,35.478530802944825,29.18777476409854
treesa,500,96,26.0,35.621605864400095,28.562218965232788
